 # Cycle    Energy/N    Magnetization/N
         246  -2.00000000       1.00000000    
         248  -2.00000000       1.00000000    
         250  -2.00000000       1.00000000    
         252  -2.00000000       1.00000000    
         254  -2.00000000       1.00000000    
         256  -2.00000000       1.00000000    
         258  -2.00000000       1.00000000    
         260  -2.00000000       1.00000000    
         262  -2.00000000       1.00000000    
         264  -2.00000000       1.00000000    
         266  -2.00000000       1.00000000    
         268  -2.00000000       1.00000000    
         270  -2.00000000       1.00000000    
         272  -2.00000000       1.00000000    
         274  -2.00000000       1.00000000    
         276  -2.00000000       1.00000000    
         278  -2.00000000       1.00000000    
         280  -2.00000000       1.00000000    
         282  -2.00000000       1.00000000    
         284  -2.00000000       1.00000000    
         286  -2.00000000       1.00000000    
         288  -2.00000000       1.00000000    
         290  -2.00000000       1.00000000    
         292  -2.00000000       1.00000000    
         294  -2.00000000       1.00000000    
         296  -2.00000000       1.00000000    
         298  -2.00000000       1.00000000    
         300  -2.00000000       1.00000000    
         302  -2.00000000       1.00000000    
         304  -2.00000000       1.00000000    
         306  -2.00000000       1.00000000    
         308  -2.00000000       1.00000000    
         310  -2.00000000       1.00000000    
         312  -2.00000000       1.00000000    
         314  -2.00000000       1.00000000    
         316  -2.00000000       1.00000000    
         318  -2.00000000       1.00000000    
         320  -2.00000000       1.00000000    
         322  -2.00000000       1.00000000    
         324  -2.00000000       1.00000000    
         326  -2.00000000       1.00000000    
         328  -2.00000000       1.00000000    
         330  -2.00000000       1.00000000    
         332  -2.00000000       1.00000000    
         334  -2.00000000       1.00000000    
         336  -2.00000000       1.00000000    
         338  -2.00000000       1.00000000    
         340  -2.00000000       1.00000000    
         342  -2.00000000       1.00000000    
         344  -2.00000000       1.00000000    
         346  -2.00000000       1.00000000    
         348  -2.00000000       1.00000000    
         350  -2.00000000       1.00000000    
         352  -2.00000000       1.00000000    
         354  -2.00000000       1.00000000    
         356  -2.00000000       1.00000000    
         358  -2.00000000       1.00000000    
         360  -2.00000000       1.00000000    
         362  -2.00000000       1.00000000    
         364  -2.00000000       1.00000000    
         366  -2.00000000       1.00000000    
         368  -2.00000000       1.00000000    
         370  -2.00000000       1.00000000    
         372  -2.00000000       1.00000000    
         374  -2.00000000       1.00000000    
         376  -2.00000000       1.00000000    
         378  -2.00000000       1.00000000    
         380  -2.00000000       1.00000000    
         382  -2.00000000       1.00000000    
         384  -2.00000000       1.00000000    
         386  -2.00000000       1.00000000    
         388  -2.00000000       1.00000000    
         390  -2.00000000       1.00000000    
         392  -2.00000000       1.00000000    
         394  -2.00000000       1.00000000    
         396  -2.00000000       1.00000000    
         398  -2.00000000       1.00000000    
         400  -2.00000000       1.00000000    
         402  -2.00000000       1.00000000    
         404  -2.00000000       1.00000000    
         406  -2.00000000       1.00000000    
         408  -2.00000000       1.00000000    
         410  -2.00000000       1.00000000    
         412  -2.00000000       1.00000000    
         414  -2.00000000       1.00000000    
         416  -2.00000000       1.00000000    
         418  -2.00000000       1.00000000    
         420  -2.00000000       1.00000000    
         422  -2.00000000       1.00000000    
         424  -2.00000000       1.00000000    
         426  -2.00000000       1.00000000    
         428  -2.00000000       1.00000000    
         430  -2.00000000       1.00000000    
         432  -2.00000000       1.00000000    
         434  -2.00000000       1.00000000    
         436  -2.00000000       1.00000000    
         438  -2.00000000       1.00000000    
         440  -2.00000000       1.00000000    
         442  -2.00000000       1.00000000    
         444  -2.00000000       1.00000000    
         446  -2.00000000       1.00000000    
         448  -2.00000000       1.00000000    
         450  -2.00000000       1.00000000    
         452  -2.00000000       1.00000000    
         454  -2.00000000       1.00000000    
         456  -2.00000000       1.00000000    
         458  -2.00000000       1.00000000    
         460  -2.00000000       1.00000000    
         462  -2.00000000       1.00000000    
         464  -2.00000000       1.00000000    
         466  -2.00000000       1.00000000    
         468  -2.00000000       1.00000000    
         470  -2.00000000       1.00000000    
         472  -2.00000000       1.00000000    
         474  -2.00000000       1.00000000    
         476  -2.00000000       1.00000000    
         478  -2.00000000       1.00000000    
         480  -2.00000000       1.00000000    
         482  -2.00000000       1.00000000    
         484  -2.00000000       1.00000000    
         486  -2.00000000       1.00000000    
         488  -2.00000000       1.00000000    
         490  -2.00000000       1.00000000    
         492  -2.00000000       1.00000000    
         494  -2.00000000       1.00000000    
         496  -2.00000000       1.00000000    
         498  -2.00000000       1.00000000    
         500  -2.00000000       1.00000000    
         502  -2.00000000       1.00000000    
         504  -2.00000000       1.00000000    
         506  -2.00000000       1.00000000    
         508  -2.00000000       1.00000000    
         510  -2.00000000       1.00000000    
         512  -2.00000000       1.00000000    
         514  -2.00000000       1.00000000    
         516  -2.00000000       1.00000000    
         518  -2.00000000       1.00000000    
         520  -2.00000000       1.00000000    
         522  -2.00000000       1.00000000    
         524  -2.00000000       1.00000000    
         526  -2.00000000       1.00000000    
         528  -2.00000000       1.00000000    
         530  -2.00000000       1.00000000    
         532  -2.00000000       1.00000000    
         534  -2.00000000       1.00000000    
         536  -2.00000000       1.00000000    
         538  -2.00000000       1.00000000    
         540  -2.00000000       1.00000000    
         542  -2.00000000       1.00000000    
         544  -2.00000000       1.00000000    
         546  -2.00000000       1.00000000    
         548  -2.00000000       1.00000000    
         550  -2.00000000       1.00000000    
         552  -2.00000000       1.00000000    
         554  -2.00000000       1.00000000    
         556  -2.00000000       1.00000000    
         558  -2.00000000       1.00000000    
         560  -2.00000000       1.00000000    
         562  -2.00000000       1.00000000    
         564  -2.00000000       1.00000000    
         566  -2.00000000       1.00000000    
         568  -2.00000000       1.00000000    
         570  -2.00000000       1.00000000    
         572  -2.00000000       1.00000000    
         574  -2.00000000       1.00000000    
         576  -2.00000000       1.00000000    
         578  -2.00000000       1.00000000    
         580  -2.00000000       1.00000000    
         582  -2.00000000       1.00000000    
         584  -2.00000000       1.00000000    
         586  -2.00000000       1.00000000    
         588  -2.00000000       1.00000000    
         590  -2.00000000       1.00000000    
         592  -2.00000000       1.00000000    
         594  -2.00000000       1.00000000    
         596  -2.00000000       1.00000000    
         598  -2.00000000       1.00000000    
         600  -2.00000000       1.00000000    
         602  -2.00000000       1.00000000    
         604  -2.00000000       1.00000000    
         606  -2.00000000       1.00000000    
         608  -2.00000000       1.00000000    
         610  -2.00000000       1.00000000    
         612  -2.00000000       1.00000000    
         614  -2.00000000       1.00000000    
         616  -2.00000000       1.00000000    
         618  -2.00000000       1.00000000    
         620  -2.00000000       1.00000000    
         622  -2.00000000       1.00000000    
         624  -2.00000000       1.00000000    
         626  -2.00000000       1.00000000    
         628  -2.00000000       1.00000000    
         630  -2.00000000       1.00000000    
         632  -2.00000000       1.00000000    
         634  -2.00000000       1.00000000    
         636  -2.00000000       1.00000000    
         638  -2.00000000       1.00000000    
         640  -2.00000000       1.00000000    
         642  -2.00000000       1.00000000    
         644  -2.00000000       1.00000000    
         646  -2.00000000       1.00000000    
         648  -2.00000000       1.00000000    
         650  -2.00000000       1.00000000    
         652  -2.00000000       1.00000000    
         654  -2.00000000       1.00000000    
         656  -2.00000000       1.00000000    
         658  -2.00000000       1.00000000    
         660  -2.00000000       1.00000000    
         662  -2.00000000       1.00000000    
         664  -2.00000000       1.00000000    
         666  -2.00000000       1.00000000    
         668  -2.00000000       1.00000000    
         670  -2.00000000       1.00000000    
         672  -2.00000000       1.00000000    
         674  -2.00000000       1.00000000    
         676  -2.00000000       1.00000000    
         678  -2.00000000       1.00000000    
         680  -2.00000000       1.00000000    
         682  -2.00000000       1.00000000    
         684  -2.00000000       1.00000000    
         686  -2.00000000       1.00000000    
         688  -2.00000000       1.00000000    
         690  -2.00000000       1.00000000    
         692  -2.00000000       1.00000000    
         694  -2.00000000       1.00000000    
         696  -2.00000000       1.00000000    
         698  -2.00000000       1.00000000    
         700  -2.00000000       1.00000000    
         702  -2.00000000       1.00000000    
         704  -2.00000000       1.00000000    
         706  -2.00000000       1.00000000    
         708  -2.00000000       1.00000000    
         710  -2.00000000       1.00000000    
         712  -2.00000000       1.00000000    
         714  -2.00000000       1.00000000    
         716  -2.00000000       1.00000000    
         718  -2.00000000       1.00000000    
         720  -2.00000000       1.00000000    
         722  -2.00000000       1.00000000    
         724  -2.00000000       1.00000000    
         726  -2.00000000       1.00000000    
         728  -2.00000000       1.00000000    
         730  -2.00000000       1.00000000    
         732  -2.00000000       1.00000000    
         734  -2.00000000       1.00000000    
         736  -2.00000000       1.00000000    
         738  -2.00000000       1.00000000    
         740  -2.00000000       1.00000000    
         742  -2.00000000       1.00000000    
         744  -2.00000000       1.00000000    
         746  -2.00000000       1.00000000    
         748  -2.00000000       1.00000000    
         750  -2.00000000       1.00000000    
         752  -2.00000000       1.00000000    
         754  -2.00000000       1.00000000    
         756  -2.00000000       1.00000000    
         758  -2.00000000       1.00000000    
         760  -2.00000000       1.00000000    
         762  -2.00000000       1.00000000    
         764  -2.00000000       1.00000000    
         766  -2.00000000       1.00000000    
         768  -2.00000000       1.00000000    
         770  -2.00000000       1.00000000    
         772  -2.00000000       1.00000000    
         774  -2.00000000       1.00000000    
         776  -2.00000000       1.00000000    
         778  -2.00000000       1.00000000    
         780  -2.00000000       1.00000000    
         782  -2.00000000       1.00000000    
         784  -2.00000000       1.00000000    
         786  -2.00000000       1.00000000    
         788  -2.00000000       1.00000000    
         790  -2.00000000       1.00000000    
         792  -2.00000000       1.00000000    
         794  -2.00000000       1.00000000    
         796  -2.00000000       1.00000000    
         798  -2.00000000       1.00000000    
         800  -2.00000000       1.00000000    
         802  -2.00000000       1.00000000    
         804  -2.00000000       1.00000000    
         806  -2.00000000       1.00000000    
         808  -2.00000000       1.00000000    
         810  -2.00000000       1.00000000    
         812  -2.00000000       1.00000000    
         814  -2.00000000       1.00000000    
         816  -2.00000000       1.00000000    
         818  -2.00000000       1.00000000    
         820  -2.00000000       1.00000000    
         822  -2.00000000       1.00000000    
         824  -2.00000000       1.00000000    
         826  -2.00000000       1.00000000    
         828  -2.00000000       1.00000000    
         830  -2.00000000       1.00000000    
         832  -2.00000000       1.00000000    
         834  -2.00000000       1.00000000    
         836  -2.00000000       1.00000000    
         838  -2.00000000       1.00000000    
         840  -2.00000000       1.00000000    
         842  -2.00000000       1.00000000    
         844  -2.00000000       1.00000000    
         846  -2.00000000       1.00000000    
         848  -2.00000000       1.00000000    
         850  -2.00000000       1.00000000    
         852  -2.00000000       1.00000000    
         854  -2.00000000       1.00000000    
         856  -2.00000000       1.00000000    
         858  -2.00000000       1.00000000    
         860  -2.00000000       1.00000000    
         862  -2.00000000       1.00000000    
         864  -2.00000000       1.00000000    
         866  -2.00000000       1.00000000    
         868  -2.00000000       1.00000000    
         870  -2.00000000       1.00000000    
         872  -2.00000000       1.00000000    
         874  -2.00000000       1.00000000    
         876  -2.00000000       1.00000000    
         878  -2.00000000       1.00000000    
         880  -2.00000000       1.00000000    
         882  -2.00000000       1.00000000    
         884  -2.00000000       1.00000000    
         886  -2.00000000       1.00000000    
         888  -2.00000000       1.00000000    
         890  -2.00000000       1.00000000    
         892  -2.00000000       1.00000000    
         894  -2.00000000       1.00000000    
         896  -2.00000000       1.00000000    
         898  -2.00000000       1.00000000    
         900  -2.00000000       1.00000000    
         902  -2.00000000       1.00000000    
         904  -2.00000000       1.00000000    
         906  -2.00000000       1.00000000    
         908  -2.00000000       1.00000000    
         910  -2.00000000       1.00000000    
         912  -2.00000000       1.00000000    
         914  -2.00000000       1.00000000    
         916  -2.00000000       1.00000000    
         918  -2.00000000       1.00000000    
         920  -2.00000000       1.00000000    
         922  -2.00000000       1.00000000    
         924  -2.00000000       1.00000000    
         926  -2.00000000       1.00000000    
         928  -2.00000000       1.00000000    
         930  -2.00000000       1.00000000    
         932  -2.00000000       1.00000000    
         934  -2.00000000       1.00000000    
         936  -2.00000000       1.00000000    
         938  -2.00000000       1.00000000    
         940  -2.00000000       1.00000000    
         942  -2.00000000       1.00000000    
         944  -2.00000000       1.00000000    
         946  -2.00000000       1.00000000    
         948  -2.00000000       1.00000000    
         950  -2.00000000       1.00000000    
         952  -2.00000000       1.00000000    
         954  -2.00000000       1.00000000    
         956  -2.00000000       1.00000000    
         958  -2.00000000       1.00000000    
         960  -2.00000000       1.00000000    
         962  -2.00000000       1.00000000    
         964  -2.00000000       1.00000000    
         966  -2.00000000       1.00000000    
         968  -2.00000000       1.00000000    
         970  -2.00000000       1.00000000    
         972  -2.00000000       1.00000000    
         974  -2.00000000       1.00000000    
         976  -2.00000000       1.00000000    
         978  -2.00000000       1.00000000    
         980  -2.00000000       1.00000000    
         982  -2.00000000       1.00000000    
         984  -2.00000000       1.00000000    
         986  -2.00000000       1.00000000    
         988  -2.00000000       1.00000000    
         990  -2.00000000       1.00000000    
         992  -2.00000000       1.00000000    
         994  -2.00000000       1.00000000    
         996  -2.00000000       1.00000000    
         998  -2.00000000       1.00000000    
        1000  -2.00000000       1.00000000    
        1002  -2.00000000       1.00000000    
        1004  -2.00000000       1.00000000    
        1006  -2.00000000       1.00000000    
        1008  -2.00000000       1.00000000    
        1010  -2.00000000       1.00000000    
        1012  -2.00000000       1.00000000    
        1014  -2.00000000       1.00000000    
        1016  -2.00000000       1.00000000    
        1018  -2.00000000       1.00000000    
        1020  -2.00000000       1.00000000    
        1022  -2.00000000       1.00000000    
        1024  -2.00000000       1.00000000    
        1026  -2.00000000       1.00000000    
        1028  -2.00000000       1.00000000    
        1030  -2.00000000       1.00000000    
        1032  -2.00000000       1.00000000    
        1034  -2.00000000       1.00000000    
        1036  -2.00000000       1.00000000    
        1038  -2.00000000       1.00000000    
        1040  -2.00000000       1.00000000    
        1042  -2.00000000       1.00000000    
        1044  -2.00000000       1.00000000    
        1046  -2.00000000       1.00000000    
        1048  -2.00000000       1.00000000    
        1050  -2.00000000       1.00000000    
        1052  -2.00000000       1.00000000    
        1054  -2.00000000       1.00000000    
        1056  -2.00000000       1.00000000    
        1058  -2.00000000       1.00000000    
        1060  -2.00000000       1.00000000    
        1062  -2.00000000       1.00000000    
        1064  -2.00000000       1.00000000    
        1066  -2.00000000       1.00000000    
        1068  -2.00000000       1.00000000    
        1070  -2.00000000       1.00000000    
        1072  -2.00000000       1.00000000    
        1074  -2.00000000       1.00000000    
        1076  -2.00000000       1.00000000    
        1078  -2.00000000       1.00000000    
        1080  -2.00000000       1.00000000    
        1082  -2.00000000       1.00000000    
        1084  -2.00000000       1.00000000    
        1086  -2.00000000       1.00000000    
        1088  -2.00000000       1.00000000    
        1090  -2.00000000       1.00000000    
        1092  -2.00000000       1.00000000    
        1094  -2.00000000       1.00000000    
        1096  -2.00000000       1.00000000    
        1098  -2.00000000       1.00000000    
        1100  -2.00000000       1.00000000    
        1102  -2.00000000       1.00000000    
        1104  -2.00000000       1.00000000    
        1106  -2.00000000       1.00000000    
        1108  -2.00000000       1.00000000    
        1110  -2.00000000       1.00000000    
        1112  -2.00000000       1.00000000    
        1114  -2.00000000       1.00000000    
        1116  -2.00000000       1.00000000    
        1118  -2.00000000       1.00000000    
        1120  -2.00000000       1.00000000    
        1122  -2.00000000       1.00000000    
        1124  -2.00000000       1.00000000    
        1126  -2.00000000       1.00000000    
        1128  -2.00000000       1.00000000    
        1130  -2.00000000       1.00000000    
        1132  -2.00000000       1.00000000    
        1134  -2.00000000       1.00000000    
        1136  -2.00000000       1.00000000    
        1138  -2.00000000       1.00000000    
        1140  -2.00000000       1.00000000    
        1142  -2.00000000       1.00000000    
        1144  -2.00000000       1.00000000    
        1146  -2.00000000       1.00000000    
        1148  -2.00000000       1.00000000    
        1150  -2.00000000       1.00000000    
        1152  -2.00000000       1.00000000    
        1154  -2.00000000       1.00000000    
        1156  -2.00000000       1.00000000    
        1158  -2.00000000       1.00000000    
        1160  -2.00000000       1.00000000    
        1162  -2.00000000       1.00000000    
        1164  -2.00000000       1.00000000    
        1166  -2.00000000       1.00000000    
        1168  -2.00000000       1.00000000    
        1170  -2.00000000       1.00000000    
        1172  -2.00000000       1.00000000    
        1174  -2.00000000       1.00000000    
        1176  -2.00000000       1.00000000    
        1178  -2.00000000       1.00000000    
        1180  -2.00000000       1.00000000    
        1182  -2.00000000       1.00000000    
        1184  -2.00000000       1.00000000    
        1186  -2.00000000       1.00000000    
        1188  -2.00000000       1.00000000    
        1190  -2.00000000       1.00000000    
        1192  -2.00000000       1.00000000    
        1194  -2.00000000       1.00000000    
        1196  -2.00000000       1.00000000    
        1198  -2.00000000       1.00000000    
        1200  -2.00000000       1.00000000    
        1202  -2.00000000       1.00000000    
        1204  -2.00000000       1.00000000    
        1206  -2.00000000       1.00000000    
        1208  -2.00000000       1.00000000    
        1210  -2.00000000       1.00000000    
        1212  -2.00000000       1.00000000    
        1214  -2.00000000       1.00000000    
        1216  -2.00000000       1.00000000    
        1218  -2.00000000       1.00000000    
        1220  -2.00000000       1.00000000    
        1222  -2.00000000       1.00000000    
        1224  -2.00000000       1.00000000    
        1226  -2.00000000       1.00000000    
        1228  -2.00000000       1.00000000    
        1230  -2.00000000       1.00000000    
        1232  -2.00000000       1.00000000    
        1234  -2.00000000       1.00000000    
        1236  -2.00000000       1.00000000    
        1238  -2.00000000       1.00000000    
        1240  -2.00000000       1.00000000    
        1242  -2.00000000       1.00000000    
        1244  -2.00000000       1.00000000    
        1246  -2.00000000       1.00000000    
        1248  -2.00000000       1.00000000    
        1250  -2.00000000       1.00000000    
        1252  -2.00000000       1.00000000    
        1254  -2.00000000       1.00000000    
        1256  -2.00000000       1.00000000    
        1258  -2.00000000       1.00000000    
        1260  -2.00000000       1.00000000    
        1262  -2.00000000       1.00000000    
        1264  -2.00000000       1.00000000    
        1266  -2.00000000       1.00000000    
        1268  -2.00000000       1.00000000    
        1270  -2.00000000       1.00000000    
        1272  -2.00000000       1.00000000    
        1274  -2.00000000       1.00000000    
        1276  -2.00000000       1.00000000    
        1278  -2.00000000       1.00000000    
        1280  -2.00000000       1.00000000    
        1282  -2.00000000       1.00000000    
        1284  -2.00000000       1.00000000    
        1286  -2.00000000       1.00000000    
        1288  -2.00000000       1.00000000    
        1290  -2.00000000       1.00000000    
        1292  -2.00000000       1.00000000    
        1294  -2.00000000       1.00000000    
        1296  -2.00000000       1.00000000    
        1298  -2.00000000       1.00000000    
        1300  -2.00000000       1.00000000    
        1302  -2.00000000       1.00000000    
        1304  -2.00000000       1.00000000    
        1306  -2.00000000       1.00000000    
        1308  -2.00000000       1.00000000    
        1310  -2.00000000       1.00000000    
        1312  -2.00000000       1.00000000    
        1314  -2.00000000       1.00000000    
        1316  -2.00000000       1.00000000    
        1318  -2.00000000       1.00000000    
        1320  -2.00000000       1.00000000    
        1322  -2.00000000       1.00000000    
        1324  -2.00000000       1.00000000    
        1326  -2.00000000       1.00000000    
        1328  -2.00000000       1.00000000    
        1330  -2.00000000       1.00000000    
        1332  -2.00000000       1.00000000    
        1334  -2.00000000       1.00000000    
        1336  -2.00000000       1.00000000    
        1338  -2.00000000       1.00000000    
        1340  -2.00000000       1.00000000    
        1342  -2.00000000       1.00000000    
        1344  -2.00000000       1.00000000    
        1346  -2.00000000       1.00000000    
        1348  -2.00000000       1.00000000    
        1350  -2.00000000       1.00000000    
        1352  -2.00000000       1.00000000    
        1354  -2.00000000       1.00000000    
        1356  -2.00000000       1.00000000    
        1358  -2.00000000       1.00000000    
        1360  -2.00000000       1.00000000    
        1362  -2.00000000       1.00000000    
        1364  -2.00000000       1.00000000    
        1366  -2.00000000       1.00000000    
        1368  -2.00000000       1.00000000    
        1370  -2.00000000       1.00000000    
        1372  -2.00000000       1.00000000    
        1374  -2.00000000       1.00000000    
        1376  -2.00000000       1.00000000    
        1378  -2.00000000       1.00000000    
        1380  -2.00000000       1.00000000    
        1382  -2.00000000       1.00000000    
        1384  -2.00000000       1.00000000    
        1386  -2.00000000       1.00000000    
        1388  -2.00000000       1.00000000    
        1390  -2.00000000       1.00000000    
        1392  -2.00000000       1.00000000    
        1394  -2.00000000       1.00000000    
        1396  -2.00000000       1.00000000    
        1398  -2.00000000       1.00000000    
        1400  -2.00000000       1.00000000    
        1402  -2.00000000       1.00000000    
        1404  -2.00000000       1.00000000    
        1406  -2.00000000       1.00000000    
        1408  -2.00000000       1.00000000    
        1410  -2.00000000       1.00000000    
        1412  -2.00000000       1.00000000    
        1414  -2.00000000       1.00000000    
        1416  -2.00000000       1.00000000    
        1418  -2.00000000       1.00000000    
        1420  -2.00000000       1.00000000    
        1422  -2.00000000       1.00000000    
        1424  -2.00000000       1.00000000    
        1426  -2.00000000       1.00000000    
        1428  -2.00000000       1.00000000    
        1430  -2.00000000       1.00000000    
        1432  -2.00000000       1.00000000    
        1434  -2.00000000       1.00000000    
        1436  -2.00000000       1.00000000    
        1438  -2.00000000       1.00000000    
        1440  -2.00000000       1.00000000    
        1442  -2.00000000       1.00000000    
        1444  -2.00000000       1.00000000    
        1446  -2.00000000       1.00000000    
        1448  -2.00000000       1.00000000    
        1450  -2.00000000       1.00000000    
        1452  -2.00000000       1.00000000    
        1454  -2.00000000       1.00000000    
        1456  -2.00000000       1.00000000    
        1458  -2.00000000       1.00000000    
        1460  -2.00000000       1.00000000    
        1462  -2.00000000       1.00000000    
        1464  -2.00000000       1.00000000    
        1466  -2.00000000       1.00000000    
        1468  -2.00000000       1.00000000    
        1470  -2.00000000       1.00000000    
        1472  -2.00000000       1.00000000    
        1474  -2.00000000       1.00000000    
        1476  -2.00000000       1.00000000    
        1478  -2.00000000       1.00000000    
        1480  -2.00000000       1.00000000    
        1482  -2.00000000       1.00000000    
        1484  -2.00000000       1.00000000    
        1486  -2.00000000       1.00000000    
        1488  -2.00000000       1.00000000    
        1490  -2.00000000       1.00000000    
        1492  -2.00000000       1.00000000    
        1494  -2.00000000       1.00000000    
        1496  -2.00000000       1.00000000    
        1498  -2.00000000       1.00000000    
        1500  -2.00000000       1.00000000    
        1502  -2.00000000       1.00000000    
        1504  -2.00000000       1.00000000    
        1506  -2.00000000       1.00000000    
        1508  -2.00000000       1.00000000    
        1510  -2.00000000       1.00000000    
        1512  -2.00000000       1.00000000    
        1514  -2.00000000       1.00000000    
        1516  -2.00000000       1.00000000    
        1518  -2.00000000       1.00000000    
        1520  -2.00000000       1.00000000    
        1522  -2.00000000       1.00000000    
        1524  -2.00000000       1.00000000    
        1526  -2.00000000       1.00000000    
        1528  -2.00000000       1.00000000    
        1530  -2.00000000       1.00000000    
        1532  -2.00000000       1.00000000    
        1534  -2.00000000       1.00000000    
        1536  -2.00000000       1.00000000    
        1538  -2.00000000       1.00000000    
        1540  -2.00000000       1.00000000    
        1542  -2.00000000       1.00000000    
        1544  -2.00000000       1.00000000    
        1546  -2.00000000       1.00000000    
        1548  -2.00000000       1.00000000    
        1550  -2.00000000       1.00000000    
        1552  -2.00000000       1.00000000    
        1554  -2.00000000       1.00000000    
        1556  -2.00000000       1.00000000    
        1558  -2.00000000       1.00000000    
        1560  -2.00000000       1.00000000    
        1562  -2.00000000       1.00000000    
        1564  -2.00000000       1.00000000    
        1566  -2.00000000       1.00000000    
        1568  -2.00000000       1.00000000    
        1570  -2.00000000       1.00000000    
        1572  -2.00000000       1.00000000    
        1574  -2.00000000       1.00000000    
        1576  -2.00000000       1.00000000    
        1578  -2.00000000       1.00000000    
        1580  -2.00000000       1.00000000    
        1582  -2.00000000       1.00000000    
        1584  -2.00000000       1.00000000    
        1586  -2.00000000       1.00000000    
        1588  -2.00000000       1.00000000    
        1590  -2.00000000       1.00000000    
        1592  -2.00000000       1.00000000    
        1594  -2.00000000       1.00000000    
        1596  -2.00000000       1.00000000    
        1598  -2.00000000       1.00000000    
        1600  -2.00000000       1.00000000    
        1602  -2.00000000       1.00000000    
        1604  -2.00000000       1.00000000    
        1606  -2.00000000       1.00000000    
